"cowcode","iso3","country","etype2","etype3","parliamentarism","timing1","timing2","reason","held_date","held_year","held_month","held_wday","sche_date","sche_year","sche_month","sche_wday","dif_days","termlength","days_fr_last","concurrent"
160,"ARG","Argentina","presidential","presidential","presidentialism",2,-1,2,1973-09-23,1973,9,"Sunday",1977-03-11,1977,3,"Friday",-1265,4,196,0
160,"ARG","Argentina","legislative","lower house","presidentialism",2,1,3,1983-10-30,1983,10,"Sunday",1975-03-11,1975,3,"Tuesday",3155,2,3885,1
160,"ARG","Argentina","presidential","presidential","presidentialism",2,1,3,1983-10-30,1983,10,"Sunday",1977-09-23,1977,9,"Friday",2228,4,3689,1
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,1985-11-03,1985,11,"Sunday",1985-11-03,1985,11,"Sunday",0,2,735,0
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,1987-09-06,1987,9,"Sunday",1987-09-06,1987,9,"Sunday",0,2,672,0
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,1989-05-14,1989,5,"Sunday",1989-05-14,1989,5,"Sunday",0,2,616,1
160,"ARG","Argentina","presidential","presidential","presidentialism",1,0,0,1989-05-14,1989,5,"Sunday",1989-05-14,1989,5,"Sunday",0,4,2023,1
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,1991-08-11,1991,8,"Sunday",1991-08-11,1991,8,"Sunday",0,2,819,0
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,1993-10-03,1993,10,"Sunday",1993-10-03,1993,10,"Sunday",0,2,784,0
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,1995-05-14,1995,5,"Sunday",1995-05-14,1995,5,"Sunday",0,2,588,1
160,"ARG","Argentina","presidential","presidential","presidentialism",1,0,0,1995-05-14,1995,5,"Sunday",1995-05-14,1995,5,"Sunday",0,4,2191,1
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,1997-10-26,1997,10,"Sunday",1997-10-26,1997,10,"Sunday",0,2,896,0
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,1999-10-24,1999,10,"Sunday",1999-10-24,1999,10,"Sunday",0,2,728,1
160,"ARG","Argentina","presidential","presidential","presidentialism",1,0,0,1999-10-24,1999,10,"Sunday",1999-10-24,1999,10,"Sunday",0,4,1624,1
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,2001-10-14,2001,10,"Sunday",2001-10-14,2001,10,"Sunday",0,2,721,0
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,2003-04-27,2003,4,"Sunday",2003-04-27,2003,4,"Sunday",0,2,560,1
160,"ARG","Argentina","presidential","presidential","presidentialism",1,0,0,2003-04-27,2003,4,"Sunday",2003-04-27,2003,4,"Sunday",0,4,1281,1
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,2005-10-23,2005,10,"Sunday",2005-10-23,2005,10,"Sunday",0,2,910,0
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,2007-10-28,2007,10,"Sunday",2007-10-28,2007,10,"Sunday",0,2,735,1
160,"ARG","Argentina","presidential","presidential","presidentialism",1,0,0,2007-10-28,2007,10,"Sunday",2007-10-28,2007,10,"Sunday",0,4,1645,1
160,"ARG","Argentina","legislative","lower house","presidentialism",2,-1,9,2009-06-28,2009,6,"Sunday",2009-10-28,2009,10,"Wednesday",-122,2,609,0
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,2011-10-23,2011,10,"Sunday",2011-10-23,2011,10,"Sunday",0,2,847,1
160,"ARG","Argentina","presidential","presidential","presidentialism",1,0,0,2011-10-23,2011,10,"Sunday",2011-10-23,2011,10,"Sunday",0,4,1456,1
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,2013-10-27,2013,10,"Sunday",2013-10-27,2013,10,"Sunday",0,2,735,0
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,2015-10-25,2015,10,"Sunday",2015-10-25,2015,10,"Sunday",0,2,728,1
160,"ARG","Argentina","presidential","presidential","presidentialism",1,0,0,2015-10-25,2015,10,"Sunday",2015-10-25,2015,10,"Sunday",0,4,1463,1
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,2017-10-22,2017,10,"Sunday",2017-10-22,2017,10,"Sunday",0,2,728,0
160,"ARG","Argentina","legislative","lower house","presidentialism",1,0,0,2019-10-27,2019,10,"Sunday",2019-10-27,2019,10,"Sunday",0,2,735,1
160,"ARG","Argentina","presidential","presidential","presidentialism",1,0,0,2019-10-27,2019,10,"Sunday",2019-10-27,2019,10,"Sunday",0,4,1463,1
160,"ARG","Argentina","legislative","lower house","presidentialism",2,1,9,2021-11-14,2021,11,"Sunday",2021-10-24,2021,10,"Sunday",21,2,749,0
160,"ARG","Argentina","presidential","presidential","presidentialism",1,0,0,2023-10-22,2023,10,"Sunday",2023-10-26,2023,10,"Thursday",-4,4,1456,0
165,"URY","Uruguay","legislative","lower house","presidentialism",1,0,0,1946-11-24,1946,11,"Sunday",1946-11-24,1946,11,"Sunday",0,4,NA,1
165,"URY","Uruguay","presidential","presidential","presidentialism",1,0,0,1946-11-24,1946,11,"Sunday",1946-11-24,1946,11,"Sunday",0,4,NA,1
165,"URY","Uruguay","legislative","lower house","presidentialism",1,0,0,1950-11-26,1950,11,"Sunday",1950-11-26,1950,11,"Sunday",0,4,1463,1
165,"URY","Uruguay","presidential","presidential","presidentialism",1,0,0,1950-11-26,1950,11,"Sunday",1950-11-26,1950,11,"Sunday",0,4,1463,1
165,"URY","Uruguay","legislative","lower house","presidentialism",1,0,0,1954-11-26,1954,11,"Friday",1954-11-26,1954,11,"Friday",0,4,1461,1
165,"URY","Uruguay","presidential","presidential","presidentialism",1,0,0,1954-11-26,1954,11,"Friday",1954-11-26,1954,11,"Friday",0,4,1461,1
165,"URY","Uruguay","legislative","lower house","presidentialism",1,0,0,1958-11-30,1958,11,"Sunday",1958-11-30,1958,11,"Sunday",0,4,1465,1
165,"URY","Uruguay","presidential","presidential","presidentialism",1,0,0,1958-11-30,1958,11,"Sunday",1958-11-30,1958,11,"Sunday",0,4,1465,1
165,"URY","Uruguay","legislative","lower house","presidentialism",1,0,0,1962-11-25,1962,11,"Sunday",1962-11-25,1962,11,"Sunday",0,4,1456,1
165,"URY","Uruguay","presidential","presidential","presidentialism",1,0,0,1962-11-25,1962,11,"Sunday",1962-11-25,1962,11,"Sunday",0,4,1456,1
165,"URY","Uruguay","legislative","lower house","presidentialism",1,0,0,1966-11-27,1966,11,"Sunday",1966-11-27,1966,11,"Sunday",0,4,1463,1
165,"URY","Uruguay","presidential","presidential","presidentialism",1,0,0,1966-11-27,1966,11,"Sunday",1966-11-27,1966,11,"Sunday",0,4,1463,1
165,"URY","Uruguay","legislative","lower house","presidentialism",1,0,0,1971-11-28,1971,11,"Sunday",1971-11-28,1971,11,"Sunday",0,5,1827,1
165,"URY","Uruguay","presidential","presidential","presidentialism",1,0,0,1971-11-28,1971,11,"Sunday",1971-11-28,1971,11,"Sunday",0,5,1827,1
165,"URY","Uruguay","legislative","lower house","presidentialism",2,1,3,1984-11-25,1984,11,"Sunday",1976-11-28,1976,11,"Sunday",2919,5,4746,1
165,"URY","Uruguay","presidential","presidential","presidentialism",3,NA,3,1984-11-25,1984,11,"Sunday",NA,NA,NA,NA,NA,5,4746,1
165,"URY","Uruguay","legislative","lower house","presidentialism",1,0,0,1989-11-26,1989,11,"Sunday",1989-11-26,1989,11,"Sunday",0,5,1827,1
165,"URY","Uruguay","presidential","presidential","presidentialism",1,0,0,1989-11-26,1989,11,"Sunday",1989-11-26,1989,11,"Sunday",0,5,1827,1
165,"URY","Uruguay","legislative","lower house","presidentialism",1,0,0,1994-11-27,1994,11,"Sunday",1994-11-27,1994,11,"Sunday",0,5,1827,1
165,"URY","Uruguay","presidential","presidential","presidentialism",1,0,0,1994-11-27,1994,11,"Sunday",1994-11-27,1994,11,"Sunday",0,5,1827,1
165,"URY","Uruguay","legislative","lower house","presidentialism",1,0,0,1999-10-31,1999,10,"Sunday",1999-10-31,1999,10,"Sunday",0,5,1799,1
165,"URY","Uruguay","presidential","presidential","presidentialism",1,0,0,1999-10-31,1999,10,"Sunday",1999-10-31,1999,10,"Sunday",0,5,1799,1
165,"URY","Uruguay","legislative","lower house","presidentialism",1,0,0,2004-10-31,2004,10,"Sunday",2004-10-31,2004,10,"Sunday",0,5,1827,1
165,"URY","Uruguay","presidential","presidential","presidentialism",1,0,0,2004-10-31,2004,10,"Sunday",2004-10-31,2004,10,"Sunday",0,5,1827,1
165,"URY","Uruguay","legislative","lower house","presidentialism",1,0,0,2009-10-25,2009,10,"Sunday",2009-10-25,2009,10,"Sunday",0,5,1820,1
165,"URY","Uruguay","presidential","presidential","presidentialism",1,0,0,2009-10-25,2009,10,"Sunday",2009-10-25,2009,10,"Sunday",0,5,1820,1
165,"URY","Uruguay","legislative","lower house","presidentialism",1,0,0,2014-10-26,2014,10,"Sunday",2014-10-26,2014,10,"Sunday",0,5,1827,0
165,"URY","Uruguay","presidential","presidential","presidentialism",1,0,0,2014-11-30,2014,11,"Sunday",2014-11-30,2014,11,"Sunday",0,5,1862,0
165,"URY","Uruguay","legislative","lower house","presidentialism",1,0,0,2019-10-27,2019,10,"Sunday",2019-10-27,2019,10,"Sunday",0,5,1827,1
165,"URY","Uruguay","presidential","presidential","presidentialism",1,0,0,2019-10-27,2019,10,"Sunday",2019-10-27,2019,10,"Sunday",0,5,1792,1
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,1,9,1945-07-05,1945,7,"Thursday",1935-11-18,1935,11,"Monday",3517,5,NA,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",1,0,0,1950-02-23,1950,2,"Thursday",1950-02-23,1950,2,"Thursday",0,5,1694,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,-1,7,1951-10-25,1951,10,"Thursday",1955-02-23,1955,2,"Wednesday",-1217,5,609,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,-1,9,1955-05-26,1955,5,"Thursday",1956-10-25,1956,10,"Thursday",-518,5,1309,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,-1,9,1959-10-08,1959,10,"Thursday",1960-05-26,1960,5,"Thursday",-231,5,1596,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",1,0,0,1964-10-15,1964,10,"Thursday",1964-10-15,1964,10,"Thursday",0,5,1834,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,-1,9,1966-03-31,1966,3,"Thursday",1969-10-15,1969,10,"Wednesday",-1294,5,532,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,-1,7,1970-06-18,1970,6,"Thursday",1971-03-31,1971,3,"Wednesday",-286,5,1540,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,-1,7,1974-02-28,1974,2,"Thursday",1975-06-18,1975,6,"Wednesday",-475,5,1351,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,-1,7,1979-05-03,1979,5,"Thursday",1979-10-10,1979,10,"Wednesday",-160,5,1890,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,-1,7,1983-06-09,1983,6,"Thursday",1984-05-03,1984,5,"Thursday",-329,5,1498,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,-1,7,1987-06-11,1987,6,"Thursday",1988-06-09,1988,6,"Thursday",-364,5,1463,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,-1,7,1992-04-09,1992,4,"Thursday",1992-06-11,1992,6,"Thursday",-63,5,1764,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",1,0,0,1997-05-01,1997,5,"Thursday",1997-05-01,1997,5,"Thursday",0,5,1848,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,-1,7,2001-06-07,2001,6,"Thursday",2002-05-01,2002,5,"Wednesday",-328,5,1498,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,-1,7,2005-05-05,2005,5,"Thursday",2006-06-07,2006,6,"Wednesday",-398,5,1428,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",1,0,0,2010-05-06,2010,5,"Thursday",2010-05-06,2010,5,"Thursday",0,5,1827,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",1,0,0,2015-05-07,2015,5,"Thursday",2015-05-07,2015,5,"Thursday",0,5,1827,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,-1,7,2017-06-08,2017,6,"Thursday",2020-05-07,2020,5,"Thursday",-1064,5,763,0
200,"GBR","United Kingdom","legislative","lower house","parliamentarism",2,-1,7,2019-12-12,2019,12,"Thursday",2022-06-09,2022,6,"Thursday",-910,5,917,0
205,"IRL","Ireland","presidential","presidential","parliamentarism",1,0,0,1945-06-14,1945,6,"Thursday",1945-06-14,1945,6,"Thursday",0,7,NA,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,7,1948-02-04,1948,2,"Wednesday",1951-05-30,1951,5,"Wednesday",-1211,7,NA,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,0,1951-05-30,1951,5,"Wednesday",1955-02-04,1955,2,"Friday",-1346,7,1211,0
205,"IRL","Ireland","presidential","presidential","parliamentarism",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,0,1954-05-18,1954,5,"Tuesday",1958-05-30,1958,5,"Friday",-1473,7,1084,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,0,1957-03-05,1957,3,"Tuesday",1961-05-18,1961,5,"Thursday",-1535,7,1022,0
205,"IRL","Ireland","presidential","presidential","parliamentarism",1,0,0,1959-06-17,1959,6,"Wednesday",1959-06-17,1959,6,"Wednesday",0,7,NA,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,0,1961-10-04,1961,10,"Wednesday",1964-03-05,1964,3,"Thursday",-883,7,1674,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,0,1965-04-07,1965,4,"Wednesday",1968-10-04,1968,10,"Friday",-1276,7,1281,0
205,"IRL","Ireland","presidential","presidential","parliamentarism",1,0,0,1966-06-01,1966,6,"Wednesday",1966-06-01,1966,6,"Wednesday",0,7,2541,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,0,1969-06-18,1969,6,"Wednesday",1972-04-07,1972,4,"Friday",-1024,7,1533,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,0,1973-02-28,1973,2,"Wednesday",1976-06-16,1976,6,"Wednesday",-1204,7,1351,0
205,"IRL","Ireland","presidential","presidential","parliamentarism",1,0,0,1973-05-30,1973,5,"Wednesday",1973-05-30,1973,5,"Wednesday",0,7,2555,0
205,"IRL","Ireland","presidential","presidential","parliamentarism",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0
205,"IRL","Ireland","presidential","presidential","parliamentarism",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,7,1977-06-16,1977,6,"Thursday",1980-02-28,1980,2,"Thursday",-987,7,1569,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,0,1981-06-11,1981,6,"Thursday",1984-06-16,1984,6,"Saturday",-1101,7,1456,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,7,1982-02-18,1982,2,"Thursday",1988-06-11,1988,6,"Saturday",-2305,7,252,0
205,"IRL","Ireland","presidential","presidential","parliamentarism",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,7,1987-02-17,1987,2,"Tuesday",1989-02-18,1989,2,"Saturday",-732,7,1825,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,7,1989-06-15,1989,6,"Thursday",1994-02-17,1994,2,"Thursday",-1708,7,849,0
205,"IRL","Ireland","presidential","presidential","parliamentarism",1,0,0,1990-11-09,1990,11,"Friday",1990-11-09,1990,11,"Friday",0,7,NA,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,7,1992-11-25,1992,11,"Wednesday",1996-06-15,1996,6,"Saturday",-1298,5,1259,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,7,1997-06-06,1997,6,"Friday",1997-11-25,1997,11,"Tuesday",-172,5,1654,0
205,"IRL","Ireland","presidential","presidential","parliamentarism",2,-1,9,1997-10-30,1997,10,"Thursday",1997-11-09,1997,11,"Sunday",-10,7,2547,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",1,0,0,2002-05-17,2002,5,"Friday",2002-05-17,2002,5,"Friday",0,5,1806,0
205,"IRL","Ireland","presidential","presidential","parliamentarism",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",1,0,0,2007-05-24,2007,5,"Thursday",2007-05-24,2007,5,"Thursday",0,5,1833,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,7,2011-02-25,2011,2,"Friday",2012-05-24,2012,5,"Thursday",-454,5,1373,0
205,"IRL","Ireland","presidential","presidential","parliamentarism",1,0,0,2011-10-27,2011,10,"Thursday",2011-10-27,2011,10,"Thursday",0,7,NA,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",1,0,0,2016-02-26,2016,2,"Friday",2016-02-26,2016,2,"Friday",0,5,1827,0
205,"IRL","Ireland","presidential","presidential","parliamentarism",1,0,0,2018-10-26,2018,10,"Friday",2018-10-26,2018,10,"Friday",0,7,2556,0
205,"IRL","Ireland","legislative","lower house","parliamentarism",2,-1,7,2020-02-08,2020,2,"Saturday",2021-02-26,2021,2,"Friday",-384,5,1443,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",3,NA,7,1946-05-17,1946,5,"Friday",NA,NA,NA,NA,NA,4,NA,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",2,-1,9,1948-07-07,1948,7,"Wednesday",1950-05-16,1950,5,"Tuesday",-678,4,782,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",1,0,0,1952-06-25,1952,6,"Wednesday",1952-06-25,1952,6,"Wednesday",0,4,1449,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",1,0,0,1956-06-13,1956,6,"Wednesday",1956-06-13,1956,6,"Wednesday",0,4,1449,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",2,-1,9,1959-03-12,1959,3,"Thursday",1960-06-13,1960,6,"Monday",-459,4,1002,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",1,0,0,1963-05-15,1963,5,"Wednesday",1963-05-15,1963,5,"Wednesday",0,4,1525,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",1,0,0,1967-02-15,1967,2,"Wednesday",1967-02-15,1967,2,"Wednesday",0,4,1372,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",2,-1,7,1971-03-28,1971,3,"Sunday",1971-09-21,1971,9,"Tuesday",-177,4,1502,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",2,-1,7,1972-11-29,1972,11,"Wednesday",1975-09-16,1975,9,"Tuesday",-1021,4,612,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",2,1,0,1977-05-25,1977,5,"Wednesday",1977-05-25,1977,5,"Wednesday",0,4,1638,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",1,0,0,1981-05-26,1981,5,"Tuesday",1981-05-26,1981,5,"Tuesday",0,4,1462,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",2,-1,7,1982-09-08,1982,9,"Wednesday",1985-05-22,1985,5,"Wednesday",-987,4,470,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",2,-1,9,1986-05-21,1986,5,"Wednesday",1986-05-21,1986,5,"Wednesday",0,4,1351,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",2,-1,7,1989-09-06,1989,9,"Wednesday",1990-05-21,1990,5,"Monday",-257,4,1204,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",2,1,7,1994-05-03,1994,5,"Tuesday",1993-09-06,1993,9,"Monday",239,4,1700,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",1,0,0,1998-05-06,1998,5,"Wednesday",1998-05-06,1998,5,"Wednesday",0,4,1464,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",1,0,0,2002-05-15,2002,5,"Wednesday",2002-05-15,2002,5,"Wednesday",0,4,1470,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",2,-1,9,2003-01-22,2003,1,"Wednesday",2006-05-15,2006,5,"Monday",-1209,4,252,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",2,-1,9,2006-11-22,2006,11,"Wednesday",2007-01-22,2007,1,"Monday",-61,4,1400,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",2,-1,9,2010-06-09,2010,6,"Wednesday",2010-11-22,2010,11,"Monday",-166,4,1295,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",2,-1,9,2012-09-12,2012,9,"Wednesday",2014-06-09,2014,6,"Monday",-635,4,826,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",1,0,0,2017-05-15,2017,5,"Monday",2017-05-15,2017,5,"Monday",0,4,1706,0
210,"NLD","Netherlands","legislative","lower house","parliamentarism",1,0,0,2021-03-15,2021,3,"Monday",2021-03-15,2021,3,"Monday",0,4,1400,0
211,"BEL","Belgium","legislative","lower house","parliamentarism",2,1,9,1946-02-17,1946,2,"Sunday",1943-04-02,1943,4,"Friday",1052,4,NA,0
211,"BEL","Belgium","legislative","lower house","parliamentarism",2,-1,9,1949-06-26,1949,6,"Sunday",1950-02-17,1950,2,"Friday",-236,4,1225,0
211,"BEL","Belgium","legislative","lower house","parliamentarism",2,-1,7,1950-06-04,1950,6,"Sunday",1953-06-26,1953,6,"Friday",-1118,4,343,0
211,"BEL","Belgium","legislative","lower house","parliamentarism",2,-1,7,1954-04-11,1954,4,"Sunday",1954-06-04,1954,6,"Friday",-54,4,1407,0
211,"BEL","Belgium","legislative","lower house","parliamentarism",1,0,0,1958-06-01,1958,6,"Sunday",1958-06-01,1958,6,"Sunday",0,4,1512,0
